,order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
24978,1682500,2019-08-15,16891,Bandung,Jawa Barat,P0576,BRAND_B,1,1500000,1500000
24979,1682677,2019-08-15,13089,Jakarta Timur,DKI Jakarta,P1117,BRAND_D,4,2795000,11180000
24981,1682347,2019-08-15,14769,Bekasi,Jawa Barat,P0668,BRAND_C,12,159000,1908000
24983,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P2421,BRAND_P,24,138000,3312000
24984,1682482,2019-08-15,14517,Jakarta Utara,DKI Jakarta,P1103,BRAND_D,2,2795000,5590000
24985,1682461,2019-08-15,17811,Malang,Jawa Timur,P1915,BRAND_J,1,740000,740000
24986,1682692,2019-08-15,12971,Jakarta Pusat,DKI Jakarta,P3683,BRAND_T,24,310000,7440000
24987,1682584,2019-08-15,17660,Jakarta Selatan,DKI Jakarta,P1565,BRAND_G,3,310000,930000
24988,1682626,2019-08-15,13562,Yogyakarta,Yogyakarta,P1108,BRAND_D,4,2795000,11180000
24989,1682584,2019-08-15,17660,Jakarta Selatan,DKI Jakarta,P1569,BRAND_G,1,1325000,1325000
24990,1682635,2019-08-15,14410,Jakarta Timur,DKI Jakarta,P1876,BRAND_J,4,149000,596000
24991,1682518,2019-08-15,14527,Depok,Jawa Barat,P1893,BRAND_J,2,740000,1480000
24993,1682743,2019-08-15,17175,Surakarta,Jawa Tengah,P1733,BRAND_H,36,310000,11160000
24995,1682626,2019-08-15,13562,Yogyakarta,Yogyakarta,P1899,BRAND_J,10,740000,7400000
24996,1682638,2019-08-15,16654,Bogor,Jawa Barat,P0836,BRAND_C,4,1325000,5300000
24997,1682344,2019-08-15,13969,Surakarta,Jawa Tengah,P3851,BRAND_V,12,159000,1908000
24998,1682674,2019-08-15,15106,Jakarta Selatan,DKI Jakarta,P3517,BRAND_S,3,2025000,6075000
24999,1682560,2019-08-15,15311,Bogor,Jawa Barat,P1112,BRAND_D,10,2375000,23750000
25000,1682590,2019-08-15,12748,Jakarta Utara,DKI Jakarta,P3352,BRAND_S,2,1745000,3490000
25001,1682482,2019-08-15,14517,Jakarta Utara,DKI Jakarta,P1247,BRAND_E,4,1745000,6980000
25002,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P4009,BRAND_W,24,904000,21696000
25005,1682560,2019-08-15,15311,Bogor,Jawa Barat,P0544,BRAND_B,2,450000,900000
25006,1682590,2019-08-15,12748,Jakarta Utara,DKI Jakarta,P3907,BRAND_V,1,310000,310000
25007,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P2978,BRAND_R,12,2865000,34380000
25008,1682590,2019-08-15,12748,Jakarta Utara,DKI Jakarta,P1977,BRAND_L,3,450000,1350000
25009,1682680,2019-08-15,13804,Surakarta,Jawa Tengah,P3596,BRAND_S,3,1745000,5235000
25010,1682485,2019-08-15,14298,Yogyakarta,Yogyakarta,P2981,BRAND_R,6,1395000,8370000
25011,1682587,2019-08-15,14085,Bogor,Jawa Barat,P0595,BRAND_B,3,450000,1350000
25012,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P2953,BRAND_R,12,383000,4596000
25013,1682617,2019-08-15,14745,Malang,Jawa Timur,P2097,BRAND_L,10,590000,5900000
25014,1682560,2019-08-15,15311,Bogor,Jawa Barat,P1663,BRAND_G,3,904000,2712000
25015,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P3296,BRAND_S,12,1325000,15900000
25017,1682473,2019-08-15,17935,Jakarta Pusat,DKI Jakarta,P3030,BRAND_R,1,747000,747000
25018,1682674,2019-08-15,15106,Jakarta Selatan,DKI Jakarta,P2087,BRAND_L,10,590000,5900000
25019,1682569,2019-08-15,16607,Depok,Jawa Barat,P0579,BRAND_B,6,884000,5304000
25020,1682719,2019-08-15,15827,Bogor,Jawa Barat,P3266,BRAND_S,4,1745000,6980000
25022,1682485,2019-08-15,14298,Yogyakarta,Yogyakarta,P0346,BRAND_B,48,289000,13872000
25023,1682347,2019-08-15,14769,Bekasi,Jawa Barat,P3304,BRAND_S,12,450000,5400000
25024,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P0870,BRAND_C,12,376000,4512000
25025,1682725,2019-08-15,15827,Bogor,Jawa Barat,P3328,BRAND_S,16,303000,4848000
25026,1682755,2019-08-15,14849,Jakarta Pusat,DKI Jakarta,P1768,BRAND_H,12,240000,2880000
25027,1682650,2019-08-15,13694,Semarang,Jawa Tengah,P2885,BRAND_R,96,149000,14304000
25028,1682587,2019-08-15,14085,Bogor,Jawa Barat,P1793,BRAND_H,6,450000,2700000
25029,1682665,2019-08-15,15380,Yogyakarta,Yogyakarta,P2631,BRAND_P,2,2987000,5974000
25032,1682674,2019-08-15,15106,Jakarta Selatan,DKI Jakarta,P3891,BRAND_V,12,450000,5400000
25033,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P0544,BRAND_B,12,383000,4596000
25034,1682590,2019-08-15,12748,Jakarta Utara,DKI Jakarta,P2566,BRAND_P,1,590000,590000
25035,1682563,2019-08-15,13098,Jakarta Pusat,DKI Jakarta,P2090,BRAND_L,10,590000,5900000
25037,1682479,2019-08-15,18073,Surakarta,Jawa Tengah,P2715,BRAND_P,6,1045000,6270000
25038,1682563,2019-08-15,13098,Jakarta Pusat,DKI Jakarta,P2968,BRAND_R,16,3844000,61504000
25039,1682371,2019-08-15,14051,Jakarta Selatan,DKI Jakarta,P1103,BRAND_D,20,2375000,47500000
25040,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P1148,BRAND_D,12,450000,5400000
25042,1682755,2019-08-15,14849,Jakarta Pusat,DKI Jakarta,P1770,BRAND_H,12,240000,2880000
25043,1682473,2019-08-15,17935,Jakarta Pusat,DKI Jakarta,P3549,BRAND_S,4,310000,1240000
25044,1682617,2019-08-15,14745,Malang,Jawa Timur,P0132,BRAND_A,24,205000,4920000
25047,1682461,2019-08-15,17811,Malang,Jawa Timur,P3329,BRAND_S,3,1325000,3975000
25048,1682524,2019-08-15,14298,Yogyakarta,Yogyakarta,P1144,BRAND_D,80,376000,30080000
25049,1682755,2019-08-15,14849,Jakarta Pusat,DKI Jakarta,P1769,BRAND_H,12,240000,2880000
25050,1682605,2019-08-15,14866,Jakarta Timur,DKI Jakarta,P0126,BRAND_A,1,205000,205000
25051,1682482,2019-08-15,14517,Jakarta Utara,DKI Jakarta,P1276,BRAND_F,2,2987000,5974000
25052,1682500,2019-08-15,16891,Bandung,Jawa Barat,P1302,BRAND_F,1,1745000,1745000
25053,1682686,2019-08-15,13089,Jakarta Timur,DKI Jakarta,P3266,BRAND_S,16,1465000,23440000
25054,1682590,2019-08-15,12748,Jakarta Utara,DKI Jakarta,P2127,BRAND_M,3,149000,447000
25056,1691716,2019-09-15,13267,Yogyakarta,Yogyakarta,P1153,BRAND_D,18,590000,10620000
25057,1691752,2019-09-15,14572,Bandung,Jawa Barat,P0612,BRAND_B,2,590000,1180000
25058,1691806,2019-09-15,15547,Depok,Jawa Barat,P1951,BRAND_L,1,904000,904000
25059,1691719,2019-09-15,14246,Jakarta Selatan,DKI Jakarta,P0029,BRAND_A,24,310000,7440000
25060,1691728,2019-09-15,15701,Malang,Jawa Timur,P3222,BRAND_S,2,2200000,4400000
25061,1691806,2019-09-15,15547,Depok,Jawa Barat,P3197,BRAND_S,1,1745000,1745000
25062,1691794,2019-09-15,14895,Malang,Jawa Timur,P1555,BRAND_G,6,1045000,6270000
25063,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P1699,BRAND_H,6,450000,2700000
25064,1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P3295,BRAND_S,2,1465000,2930000
25065,1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P3031,BRAND_R,6,590000,3540000
25066,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P0220,BRAND_A,3,695000,2085000
25067,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P3055,BRAND_R,1,2375000,2375000
25068,1691794,2019-09-15,14895,Malang,Jawa Timur,P3069,BRAND_R,6,1045000,6270000
25069,1691716,2019-09-15,13267,Yogyakarta,Yogyakarta,P0886,BRAND_C,16,240000,3840000
25070,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P3517,BRAND_S,2,2025000,4050000
25071,1691710,2019-09-15,17068,Malang,Jawa Timur,P2091,BRAND_L,5,590000,2950000
25072,1691737,2019-09-15,17675,Jakarta Pusat,DKI Jakarta,P1910,BRAND_J,10,740000,7400000
25074,1691788,2019-09-15,15031,Bandung,Jawa Barat,P3249,BRAND_S,1,747000,747000
25075,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1910,BRAND_J,2,740000,1480000
25076,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P2445,BRAND_P,1,205000,205000
25077,1691695,2019-09-15,12971,Jakarta Pusat,DKI Jakarta,P2446,BRAND_P,24,205000,4920000
25078,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1508,BRAND_G,1,904000,904000
25079,1691689,2019-09-15,17061,Jakarta Timur,DKI Jakarta,P0468,BRAND_B,2,2987000,5974000
25080,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P4194,BRAND_Z,2,2200000,4400000
25081,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P4199,BRAND_Z,4,1325000,5300000
25082,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P2228,BRAND_M,1,747000,747000
25083,1691752,2019-09-15,14572,Bandung,Jawa Barat,P3263,BRAND_S,7,590000,4130000
25084,1691794,2019-09-15,14895,Malang,Jawa Timur,P1236,BRAND_E,2,4475000,8950000
25085,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1893,BRAND_J,2,740000,1480000
25086,1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P3032,BRAND_R,6,149000,894000
25087,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1908,BRAND_J,2,740000,1480000
25088,1691806,2019-09-15,15547,Depok,Jawa Barat,P3521,BRAND_S,8,159000,1272000
25089,1691728,2019-09-15,15701,Malang,Jawa Timur,P2000,BRAND_L,4,1045000,4180000
25092,1691710,2019-09-15,17068,Malang,Jawa Timur,P3745,BRAND_T,6,747000,4482000
25093,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P1145,BRAND_D,5,240000,1200000
25094,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1799,BRAND_H,1,1325000,1325000
25095,1691806,2019-09-15,15547,Depok,Jawa Barat,P2932,BRAND_R,1,904000,904000
25096,1691728,2019-09-15,15701,Malang,Jawa Timur,P1855,BRAND_I,3,450000,1350000
25097,1691761,2019-09-15,16407,Yogyakarta,Yogyakarta,P1427,BRAND_F,3,450000,1350000
25098,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P0429,BRAND_B,3,450000,1350000
25099,1691728,2019-09-15,15701,Malang,Jawa Timur,P0039,BRAND_A,3,113000,339000
25100,1691734,2019-09-15,16265,Jakarta Pusat,DKI Jakarta,P0852,BRAND_C,12,450000,5400000
25101,1691767,2019-09-15,14529,Jakarta Selatan,DKI Jakarta,P0813,BRAND_C,1,310000,310000
25103,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P1937,BRAND_K,1,1045000,1045000
25104,1691728,2019-09-15,15701,Malang,Jawa Timur,P2216,BRAND_M,1,2987000,2987000
25105,1691710,2019-09-15,17068,Malang,Jawa Timur,P1910,BRAND_J,10,740000,7400000
25106,1691728,2019-09-15,15701,Malang,Jawa Timur,P1276,BRAND_F,2,2987000,5974000
25108,1691767,2019-09-15,14529,Jakarta Selatan,DKI Jakarta,P0413,BRAND_B,1,1395000,1395000
25109,1691719,2019-09-15,14246,Jakarta Selatan,DKI Jakarta,P1055,BRAND_D,6,904000,5424000
25110,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P3891,BRAND_V,2,450000,900000
25111,1691719,2019-09-15,14246,Jakarta Selatan,DKI Jakarta,P3748,BRAND_T,12,590000,7080000
25112,1691806,2019-09-15,15547,Depok,Jawa Barat,P2264,BRAND_M,3,149000,447000
25113,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P2701,BRAND_P,25,159000,3975000
25114,1691806,2019-09-15,15547,Depok,Jawa Barat,P3779,BRAND_T,2,1164000,2328000
25115,1691806,2019-09-15,15547,Depok,Jawa Barat,P2520,BRAND_P,1,1465000,1465000
25116,1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P2492,BRAND_P,2,1045000,2090000
25117,1691767,2019-09-15,14529,Jakarta Selatan,DKI Jakarta,P0474,BRAND_B,3,54000,162000
25118,1691710,2019-09-15,17068,Malang,Jawa Timur,P0128,BRAND_A,4,205000,820000
25121,1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P1693,BRAND_H,12,233000,2796000
25122,1691806,2019-09-15,15547,Depok,Jawa Barat,P2485,BRAND_P,2,1045000,2090000
25123,1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P0519,BRAND_B,1,310000,310000
25124,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P2070,BRAND_L,2,4475000,8950000
25125,1691761,2019-09-15,16407,Yogyakarta,Yogyakarta,P4060,BRAND_W,4,3144000,12576000
25126,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P4071,BRAND_W,1,1045000,1045000
25128,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P0763,BRAND_C,1,1465000,1465000
25129,1691737,2019-09-15,17675,Jakarta Pusat,DKI Jakarta,P2917,BRAND_R,2,3494000,6988000
25130,1691695,2019-09-15,12971,Jakarta Pusat,DKI Jakarta,P2485,BRAND_P,40,904000,36160000
25131,1691752,2019-09-15,14572,Bandung,Jawa Barat,P2188,BRAND_M,4,590000,2360000
25132,1691752,2019-09-15,14572,Bandung,Jawa Barat,P0088,BRAND_A,1,1045000,1045000
25133,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P2091,BRAND_L,3,590000,1770000
25134,1691728,2019-09-15,15701,Malang,Jawa Timur,P2763,BRAND_P,3,590000,1770000
25135,1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1902,BRAND_J,3,740000,2220000
25136,1691728,2019-09-15,15701,Malang,Jawa Timur,P1255,BRAND_E,2,275000,550000
25137,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P1645,BRAND_G,3,310000,930000
25138,1691806,2019-09-15,15547,Depok,Jawa Barat,P4057,BRAND_W,2,2445000,4890000
25139,1691800,2019-09-15,16536,Jakarta Pusat,DKI Jakarta,P4060,BRAND_W,2,3144000,6288000
25141,1691752,2019-09-15,14572,Bandung,Jawa Barat,P0436,BRAND_B,2,2095000,4190000
25142,1691719,2019-09-15,14246,Jakarta Selatan,DKI Jakarta,P4059,BRAND_W,2,2795000,5590000
25143,1691776,2019-09-15,13610,Depok,Jawa Barat,P2865,BRAND_R,1,1045000,1045000
25144,1691806,2019-09-15,15547,Depok,Jawa Barat,P2287,BRAND_M,2,590000,1180000
25145,1691689,2019-09-15,17061,Jakarta Timur,DKI Jakarta,P0258,BRAND_A,12,2235000,26820000
25146,1691800,2019-09-15,16536,Jakarta Pusat,DKI Jakarta,P0623,BRAND_B,4,695000,2780000
25147,1691806,2019-09-15,15547,Depok,Jawa Barat,P2213,BRAND_M,4,303000,1212000
25148,1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P2763,BRAND_P,3,590000,1770000
25149,1691737,2019-09-15,17675,Jakarta Pusat,DKI Jakarta,P0167,BRAND_A,8,1325000,10600000
25150,1691728,2019-09-15,15701,Malang,Jawa Timur,P3830,BRAND_V,1,2095000,2095000
25152,1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P1273,BRAND_F,3,604000,1812000
25159,1672849,2019-07-16,12930,Yogyakarta,Yogyakarta,P2715,BRAND_P,6,1045000,6270000
25160,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P3919,BRAND_V,2,1325000,2650000
25162,1672711,2019-07-16,15998,Bandung,Jawa Barat,P1097,BRAND_D,1,2795000,2795000
25164,1672897,2019-07-16,17420,Bekasi,Jawa Barat,P2087,BRAND_L,10,590000,5900000
25166,1672885,2019-07-16,15311,Bogor,Jawa Barat,P2089,BRAND_L,100,520000,52000000
25168,1672681,2019-07-16,15329,Malang,Jawa Timur,P3266,BRAND_S,4,1745000,6980000
25170,1672570,2019-07-16,12971,Jakarta Pusat,DKI Jakarta,P2492,BRAND_P,12,1045000,12540000
25171,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P1902,BRAND_J,10,740000,7400000
25172,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2922,BRAND_R,1,1745000,1745000
25173,1672885,2019-07-16,15311,Bogor,Jawa Barat,P2960,BRAND_R,2,590000,1180000
25175,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P3546,BRAND_S,2,590000,1180000
25178,1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P0263,BRAND_A,12,303000,3636000
25179,1672900,2019-07-16,13750,Jakarta Pusat,DKI Jakarta,P2958,BRAND_R,12,450000,5400000
25181,1672807,2019-07-16,14110,Bogor,Jawa Barat,P2102,BRAND_L,10,590000,5900000
25182,1672717,2019-07-16,15061,Jakarta Utara,DKI Jakarta,P2949,BRAND_R,125,159000,19875000
25183,1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P3029,BRAND_R,5,590000,2950000
25186,1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P1307,BRAND_F,1,1325000,1325000
25187,1672906,2019-07-16,12748,Jakarta Utara,DKI Jakarta,P3961,BRAND_W,3,695000,2085000
25191,1672846,2019-07-16,15498,Semarang,Jawa Tengah,P1915,BRAND_J,20,740000,14800000
25194,1672705,2019-07-16,17629,Jakarta Selatan,DKI Jakarta,P1657,BRAND_G,48,149000,7152000
25195,1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P1895,BRAND_J,10,740000,7400000
25198,1672867,2019-07-16,17960,Bekasi,Jawa Barat,P0516,BRAND_B,2,149000,298000
25200,1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1125,BRAND_D,1,1325000,1325000
25201,1672867,2019-07-16,17960,Bekasi,Jawa Barat,P1315,BRAND_F,1,310000,310000
25202,1672711,2019-07-16,15998,Bandung,Jawa Barat,P0508,BRAND_B,1,904000,904000
25203,1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1906,BRAND_J,10,740000,7400000
25204,1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P3653,BRAND_S,1,450000,450000
25208,1672900,2019-07-16,13750,Jakarta Pusat,DKI Jakarta,P0870,BRAND_C,12,450000,5400000
25213,1672903,2019-07-16,15412,Jakarta Pusat,DKI Jakarta,P3344,BRAND_S,1,520000,520000
25218,1672711,2019-07-16,15998,Bandung,Jawa Barat,P3827,BRAND_V,6,450000,2700000
25221,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3744,BRAND_T,5,747000,3735000
25226,1672834,2019-07-16,17695,Jakarta Barat,DKI Jakarta,P3254,BRAND_S,12,450000,5400000
25227,1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P2928,BRAND_R,1,2795000,2795000
25228,1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P1808,BRAND_H,32,159000,5088000
25229,1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P3112,BRAND_S,36,590000,21240000
25231,1672867,2019-07-16,17960,Bekasi,Jawa Barat,P2794,BRAND_P,1,747000,747000
25233,1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P2912,BRAND_R,12,149000,1788000
25234,1672876,2019-07-16,15159,Jakarta Pusat,DKI Jakarta,P0720,BRAND_C,12,450000,5400000
25235,1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P1441,BRAND_F,12,450000,5400000
25236,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,10,740000,7400000
25237,1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P2974,BRAND_R,12,590000,7080000
25238,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3080,BRAND_R,12,1045000,12540000
25241,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P1911,BRAND_J,10,740000,7400000
25243,1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P0330,BRAND_B,4,520000,2080000
25244,1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P2445,BRAND_P,24,205000,4920000
25246,1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P0516,BRAND_B,12,149000,1788000
25247,1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P1318,BRAND_F,1,1325000,1325000
25249,1672711,2019-07-16,15998,Bandung,Jawa Barat,P2115,BRAND_M,4,159000,636000
25254,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P0784,BRAND_C,2,2025000,4050000
25255,1672846,2019-07-16,15498,Semarang,Jawa Tengah,P3588,BRAND_S,12,695000,8340000
25256,1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P3662,BRAND_S,1,450000,450000
25257,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P3356,BRAND_S,2,450000,900000
25259,1672876,2019-07-16,15159,Jakarta Pusat,DKI Jakarta,P2097,BRAND_L,10,590000,5900000
25260,1672885,2019-07-16,15311,Bogor,Jawa Barat,P1191,BRAND_E,4,2095000,8380000
25261,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3745,BRAND_T,5,747000,3735000
25262,1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P0530,BRAND_B,12,1045000,12540000
25264,1672834,2019-07-16,17695,Jakarta Barat,DKI Jakarta,P2110,BRAND_M,12,450000,5400000
25265,1672846,2019-07-16,15498,Semarang,Jawa Tengah,P2089,BRAND_L,20,590000,11800000
25266,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P1991,BRAND_L,1,450000,450000
25267,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2623,BRAND_P,6,450000,2700000
25271,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2866,BRAND_R,1,1045000,1045000
25272,1672711,2019-07-16,15998,Bandung,Jawa Barat,P0881,BRAND_C,2,904000,1808000
25276,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P2086,BRAND_L,20,590000,11800000
25279,1672711,2019-07-16,15998,Bandung,Jawa Barat,P2116,BRAND_M,4,159000,636000
25280,1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1451,BRAND_F,2,450000,900000
25281,1672582,2019-07-16,13941,Bogor,Jawa Barat,P3833,BRAND_V,12,590000,7080000
25282,1672711,2019-07-16,15998,Bandung,Jawa Barat,P2087,BRAND_L,2,590000,1180000
25283,1672711,2019-07-16,15998,Bandung,Jawa Barat,P3819,BRAND_U,2,450000,900000
25285,1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1741,BRAND_H,4,1045000,4180000
25287,1672711,2019-07-16,15998,Bandung,Jawa Barat,P0668,BRAND_C,12,159000,1908000
25288,1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1895,BRAND_J,2,740000,1480000
25289,1672714,2019-07-16,12830,Jakarta Selatan,DKI Jakarta,P2113,BRAND_M,192,107000,20544000
25293,1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P1068,BRAND_D,1,1325000,1325000
25294,1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1913,BRAND_J,10,740000,7400000
25295,1672711,2019-07-16,15998,Bandung,Jawa Barat,P3214,BRAND_S,3,450000,1350000
25296,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3964,BRAND_W,6,695000,4170000
25301,1672714,2019-07-16,12830,Jakarta Selatan,DKI Jakarta,P3866,BRAND_V,72,929000,66888000
25302,1672867,2019-07-16,17960,Bekasi,Jawa Barat,P0609,BRAND_B,2,590000,1180000
25303,1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P0697,BRAND_C,1,1150000,1150000
25305,1672810,2019-07-16,16526,Jakarta Selatan,DKI Jakarta,P3665,BRAND_S,2,2375000,4750000
25306,1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P0011,BRAND_S,3,5945000,17835000
25307,1672906,2019-07-16,12748,Jakarta Utara,DKI Jakarta,P0564,BRAND_B,2,2095000,4190000
25308,1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P2973,BRAND_R,12,590000,7080000
25309,1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3082,BRAND_R,12,1045000,12540000
25312,1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2413,BRAND_P,4,113000,452000
25313,1682794,2019-08-16,16365,Jakarta Selatan,DKI Jakarta,P0514,BRAND_B,5,747000,3735000
25314,1682923,2019-08-16,14426,Yogyakarta,Yogyakarta,P3596,BRAND_S,6,1745000,10470000
25315,1682932,2019-08-16,16839,Surabaya,Jawa Timur,P1866,BRAND_J,48,264000,12672000
25317,1682989,2019-08-16,17625,Bandung,Jawa Barat,P0715,BRAND_C,2,904000,1808000
25319,1682776,2019-08-16,15061,Jakarta Utara,DKI Jakarta,P1663,BRAND_G,18,904000,16272000
25322,1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P0311,BRAND_B,1,1745000,1745000
25324,1682827,2019-08-16,15005,Jakarta Selatan,DKI Jakarta,P2088,BRAND_L,2,590000,1180000
25330,1683061,2019-08-16,13563,Jakarta Selatan,DKI Jakarta,P2081,BRAND_L,1,4475000,4475000
25332,1683061,2019-08-16,13563,Jakarta Selatan,DKI Jakarta,P1875,BRAND_J,24,79000,1896000
25334,1682791,2019-08-16,15829,Malang,Jawa Timur,P2169,BRAND_M,6,1045000,6270000
25336,1683022,2019-08-16,15640,Surakarta,Jawa Tengah,P1902,BRAND_J,10,740000,7400000
25342,1683031,2019-08-16,18262,Jakarta Selatan,DKI Jakarta,P2915,BRAND_R,24,54000,1296000
25346,1682926,2019-08-16,14426,Yogyakarta,Yogyakarta,P3357,BRAND_S,24,450000,10800000
25347,1682926,2019-08-16,14426,Yogyakarta,Yogyakarta,P3356,BRAND_S,24,450000,10800000
25355,1682776,2019-08-16,15061,Jakarta Utara,DKI Jakarta,P2968,BRAND_R,72,3844000,276768000
25357,1683031,2019-08-16,18262,Jakarta Selatan,DKI Jakarta,P0531,BRAND_B,24,54000,1296000
25359,1683022,2019-08-16,15640,Surakarta,Jawa Tengah,P0784,BRAND_C,24,1745000,41880000
25361,1682935,2019-08-16,15815,Malang,Jawa Timur,P0085,BRAND_A,32,450000,14400000
25366,1682965,2019-08-16,15854,Jakarta Utara,DKI Jakarta,P4009,BRAND_W,6,1045000,6270000
25368,1683004,2019-08-16,16711,Surakarta,Jawa Tengah,P1237,BRAND_E,9,1745000,15705000
25369,1682791,2019-08-16,15829,Malang,Jawa Timur,P2865,BRAND_R,6,1045000,6270000
25370,1682989,2019-08-16,17625,Bandung,Jawa Barat,P3517,BRAND_S,2,2025000,4050000
25372,1683016,2019-08-16,17961,Jakarta Utara,DKI Jakarta,P1700,BRAND_H,4,240000,960000
25374,1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P2697,BRAND_P,1,1045000,1045000
25376,1682989,2019-08-16,17625,Bandung,Jawa Barat,P2521,BRAND_P,2,1745000,3490000
25378,1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P3018,BRAND_R,2,695000,1390000
